real,imag
1.325768263345073e-09,3.314162363606303e-07
1.6224427556936398e-07,2.7911597200767055e-07
-2.6516202158799185e-07,-7.862615645728583e-23
-2.2780152351180445e-07,-3.606202663565036e-23
1.865823702216595e-07,-1.6294456988175032e-23
-1.0583935161697907e-09,1.7461974775629327e-07
-1.0583935161698734e-09,-1.7461974775629319e-07
1.5556390547300136e-07,-4.34074538534163e-23
-1.2924512866541845e-07,5.6731036967139643e-08
-1.2924512866541831e-07,-5.673103696713966e-08
7.159848181369126e-09,-1.192304374500309e-07
7.159848181369146e-09,1.192304374500308e-07
-1.1958616759116935e-07,7.780171791985715e-25
7.955049487786868e-08,1.3232280710882246e-23
-3.0567198377638676e-08,-6.187880273673236e-08
-3.056719837763861e-08,6.187880273673236e-08
1.8672201960165035e-08,-4.999403189387325e-08
1.8672201960164925e-08,4.9994031893873205e-08
-3.416624465472939e-08,2.732072742546368e-08
-2.5130291281345978e-08,3.584783471962587e-08
-3.4166244654729265e-08,-2.732072742546358e-08
-2.513029128134558e-08,-3.58478347196257e-08
4.134584193103072e-08,1.7964542123781506e-08
4.134584193103066e-08,-1.7964542123781602e-08
3.005905193423295e-08,2.450794326810095e-08
3.005905193423286e-08,-2.4507943268101007e-08
2.90886814090815e-09,-3.725759634909475e-08
2.908868140908073e-09,3.725759634909477e-08
-5.775782603389377e-09,-2.644235348585914e-08
-5.775782603388944e-09,2.6442353485859183e-08
-3.562609081441658e-09,-2.1688422155598785e-08
-3.5626090814419326e-09,2.1688422155598593e-08
1.94406692316358e-08,-3.027626213192706e-23
-1.8218175589750297e-08,5.1798187972276713e-23
2.7832761616975464e-09,1.3424970904001931e-08
-3.967001321569376e-09,1.2697627078841019e-08
2.7832761616977346e-09,-1.3424970904001954e-08
-3.967001321569478e-09,-1.2697627078840769e-08
1.738552296194463e-09,-7.0264012766098974e-09
1.7385522961945989e-09,7.0264012766099016e-09
3.0367106210849895e-09,7.034628538041321e-23
-1.8171376556812436e-09,-2.2564767589446537e-09
-1.8171376556805324e-09,2.2564767589452613e-09
-1.886320400945764e-09,-6.964494485982171e-22
-1.394848156618729e-09,1.1254460708987135e-22
-7.875627160859549e-11,-7.858124019789898e-10
-7.875627160859371e-11,7.858124019789514e-10
6.376604756831201e-12,1.8917341682537476e-10
6.376604756859833e-12,-1.891734168254274e-10
1.7876686528579637e-10,-4.932561383820612e-24
1.935540544285818e-11,1.8953563082941056e-11
