N,M,map_name,name,family,power,multiplicity,target,target_float,target_real_float,target_imag_float,target_abs_float,error,error_float,selected,gram_error,gram_error_float,m,is_reference_M,reference_error_at_max_M,excess_ratio_to_max_M,log10_excess_ratio_to_max_M
6,8,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.0722072466362025266395512948484232169117319107704173890972214735507944670994991161247617843,0.07220724663620252,"['(0.331034065058408693963007767659300494201389852357117435059394313543082299857357521455660429 - 0.065197954513403545006181983767158876411964952913940226700600601023474863988280708418371288j)', '(0.331034065058408693963007767659300494201389852357117435059394313543082299857357521455660429 + 0.065197954513403545006181983767158876411964952913940226700600601023474863988280708418371288j)']",8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,0.07221259723976135,0.9999259048453684,-3.218030900949751e-05
6,8,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.139020508245296702994750860535383722624706859381357529851831591015088513206480474600477866,0.13902050824529671,['(0.40582797260974835711486699817371912340135730891029695170992728571591083927371390265031211 - 0.0459617416026224027953883860147907315016426761325713413020387456329423173604982194215678788j)'],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,0.13902090906011857,0.9999971168738244,-1.2521275937066015e-06
6,8,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.82149375,0.82149375,['1.0'],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,0.82149375,1.0,0.0
6,8,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,8,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],8.8706735821628625620874411534647483658513660766102128725182006732390520472099654468955631e-180,8.870673582162863e-180,2,False,,,
6,10,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.00000714261510555808939104777101393651332104551055099797497693915991461878656155293931447164291,7.14261510555809e-06,['0.649992857384894441910608952228986063486678954489449002025023060840085381213438447060685528'],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,7.142642236220279e-06,0.9999962015930112,-1.6496303282576422e-06
6,10,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.0488924501088026515046078193879087273607304022882022206981357473874387347692739394742893884,0.04889245010880265,['(0.40582823676625033240982590878045071322854774701142807430329706551905839416778078532786425 + 0.0459622017348989629048794051465055060728255091750775173955904408324002567765139974241922815j)'],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,0.04889244977572102,1.0000000068125372,2.9586473040893935e-09
6,10,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.0722125960831270241273263970296669929928390835080874397552852583124367674132584360928096069,0.07221259608312702,"['(0.331039409850526099500786945517363686953995917768492916209525037944108519759832644346381416 + 0.0652013348728069812692937643419596468401224139770699882599659356197392733195907173727115853j)', '(0.331039409850526099500786945517363686953995917768492916209525037944108519759832644346381416 - 0.0652013348728069812692937643419596468401224139770699882599659356197392733195907173727115853j)']",2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,0.07221259723976135,0.9999999839829286,-6.9561258013640175e-09
6,10,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.139020909672826886660843712511591770181542245603776028573555773355154030503028701674599075,0.13902090967282688,['(0.40582823676625033240982590878045071322854774701142807430329706551905839416778078532786425 - 0.0459622017348989629048794051465055060728255091750775173955904408324002567765139974241922815j)'],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,0.13902090906011857,1.0000000044073105,1.9140706331499636e-09
6,10,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.82149375,0.82149375,['1.0'],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,0.82149375,1.0,0.0
6,10,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,10,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],2.21455506158994619214473620430738761298503362733357054475172199161387643817538449124794035e-179,2.214555061589946e-179,4,False,,,
6,12,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.0000071426423908655581285772165728256233672621180980139446317668305425525649527365118436534922,7.142642390865558e-06,['0.649992857357609134441871422783427174376632737881901986055368233169457447435047263488156347'],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,7.142642236220279e-06,1.0000000216509906,9.402905624399462e-09
6,12,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.0488924497759953857445764425192357140066496882229622324071250102578966822392481853596794549,0.048892449775995384,['(0.405828236300016758596769766352261984570543051299731075828651239162817560604171754609390268 + 0.0459622012117582587217909562244750147755497150446248306257008906837066362692039828193194654j)'],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,0.04889244977572102,1.0000000000056115,2.437048373466629e-12
6,12,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.0722125972576546393564976095437236488340864777233467085370051196781944570330321591508069189,0.07221259725765464,"['(0.331039407618045668421916290841523280837974194595225603854536745722488386909448153693129597 + 0.0652013372364174664785220121090322431401671365270724415792502549326990037943073159058241823j)', '(0.331039407618045668421916290841523280837974194595225603854536745722488386909448153693129597 - 0.0652013372364174664785220121090322431401671365270724415792502549326990037943073159058241823j)']",6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,0.07221259723976135,1.0000000002477862,1.0761219496174856e-10
6,12,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.139020909059853969869687231261523308903544137330722508328308582157904493570498945500920594,0.13902090905985398,['(0.405828236300016758596769766352261984570543051299731075828651239162817560604171754609390268 - 0.0459622012117582587217909562244750147755497150446248306257008906837066362692039828193194654j)'],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,0.13902090906011857,0.9999999999980967,-8.265732879569366e-13
6,12,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.82149375,0.82149375,['1.0'],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,0.82149375,1.0,0.0
6,12,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,12,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],6.51439734523115958536846887762929130407108277469050158484821057426383160931939632284683709e-180,6.514397345231159e-180,6,False,,,
6,14,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.00000714264223591764028722363625966692695363729058406945997577412766097497980082439482606420652,7.14264223591764e-06,['0.649992857357764082359712776363740333073046362709415930540024225872339025020199175605173936'],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,7.142642236220279e-06,0.9999999999576292,-1.840139314990632e-11
6,14,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.0488924497757190357393677845759752834759338961762295782310011054168800142135671218155679576,0.048892449775719035,['(0.405828236300355354167422658397465306703282616418229269257325132293059860685178261514861414 - 0.0459622012115871084461488981797490083531305078658368391231101141228011741368550487190797736j)'],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,0.04889244977572102,0.9999999999999594,-1.7647192637925513e-14
6,14,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.0722125972397170793203461162445928488614304558705260714396045135257213833835747352750078969,0.07221259723971708,"['(0.33103940760760038217195742857455162044084944810742593388744214266787476655897931486046743 - 0.065201337221523564877096605150022911444214544104041240012198777282718004434375358083206386j)', '(0.33103940760760038217195742857455162044084944810742593388744214266787476655897931486046743 + 0.065201337221523564877096605150022911444214544104041240012198777282718004434375358083206386j)']",5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,0.07221259723976135,0.9999999999993869,-2.662508135154442e-13
6,14,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.139020909060116940321450712551087435955371997627530804004652913127012426217810013102910957,0.13902090906011694,['(0.405828236300355354167422658397465306703282616418229269257325132293059860685178261514861414 + 0.0459622012115871084461488981797490083531305078658368391231101141228011741368550487190797736j)'],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,0.13902090906011857,0.9999999999999882,-5.110935572732452e-15
6,14,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.82149375,0.82149375,['1.0'],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,0.82149375,1.0,0.0
6,14,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
6,14,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],5.65714432187621673160207698573589774888455050408324340142861913190965861765791723332882418e-180,5.657144321876217e-180,8,False,,,
