map_label,target_mode,N,M,map_name,eig_index,eig,eig_re,eig_im,eig_abs,gram_error,gram_error_float
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,64,(0.00000493903877831314507958628988810186003289298403968158508564998617205466563404163746346012415 - 0.0000112331424098982791931164134213641261852499891708388207876914135905418014226086048893948129j),4.939038778313145e-06,-1.1233142409898279e-05,1.227100617124514e-05,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,65,(0.00000493903877831314507958628988810186003289298403968158508564998617205466563404163746346012415 + 0.0000112331424098982791931164134213641261852499891708388207876914135905418014226086048893948129j),4.939038778313145e-06,1.1233142409898279e-05,1.227100617124514e-05,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,66,(-0.00000151131743269861090974039598118378030550751558743278038471714378973720759874604878854775331 - 0.00000844492114880225988652348665732003889124773078946281355707420985362319476032042665696300691j),-1.511317432698611e-06,-8.444921148802259e-06,8.579089321825854e-06,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,67,(-0.00000151131743269861090974039598118378030550751558743278038471714378973720759874604878854775331 + 0.00000844492114880225988652348665732003889124773078946281355707420985362319476032042665696300691j),-1.511317432698611e-06,8.444921148802259e-06,8.579089321825854e-06,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,68,(-0.00000433701107862909696889194787218429397528143653328051386107971430829109999379653744056687097 - 0.00000398919757061903090021052863616540154289476590329708679219942472997059139167065999691097502j),-4.337011078629097e-06,-3.989197570619031e-06,5.8926532524478566e-06,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,69,(-0.00000433701107862909696889194787218429397528143653328051386107971430829109999379653744056687097 + 0.00000398919757061903090021052863616540154289476590329708679219942472997059139167065999691097502j),-4.337011078629097e-06,3.989197570619031e-06,5.8926532524478566e-06,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,70,-0.00000434503679437125846270527558144098679108892774576007379584691951538097026430749663849352252,-4.345036794371258e-06,-2.6710104698934462e-179,4.345036794371258e-06,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,71,-0.00000290539330674810035475994969596694801057583238171628482780052574639308478634495508539325435,-2.9053933067481e-06,4.723189902260212e-180,2.9053933067481e-06,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,72,(-0.00000153480504954340302266825041679342410614967237856140568178142255761851499634657462649672636 - 0.00000111160125872982880156449474962146715503574623095620543350460394468947438659673418727373895j),-1.534805049543403e-06,-1.1116012587298288e-06,1.8950683097222821e-06,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,73,(-0.00000153480504954340302266825041679342410614967237856140568178142255761851499634657462649672636 + 0.00000111160125872982880156449474962146715503574623095620543350460394468947438659673418727373895j),-1.534805049543403e-06,1.1116012587298288e-06,1.8950683097222821e-06,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,74,(-0.0000000088494625251016402713159215974741138133343812860600928168107452664620258319944458526833206 - 0.00000115870407141610766716957246961484608721992950948817211859788426762472191119226824126691729j),-8.84946252510164e-09,-1.1587040714161078e-06,1.1587378642744215e-06,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,75,(-0.0000000088494625251016402713159215974741138133343812860600928168107452664620258319944458526833206 + 0.00000115870407141610766716957246961484608721992950948817211859788426762472191119226824126691729j),-8.84946252510164e-09,1.1587040714161078e-06,1.1587378642744215e-06,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,76,(0.000000581535017273460302530501803875985583568911526362490576791178173539750496506533540412425347 - 0.000000298518687524258411137844069069897672434583667390818742083363712162446948757631569972088226j),5.815350172734603e-07,-2.985186875242584e-07,6.536791132631129e-07,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,77,(0.000000581535017273460302530501803875985583568911526362490576791178173539750496506533540412425347 + 0.000000298518687524258411137844069069897672434583667390818742083363712162446948757631569972088226j),5.815350172734603e-07,2.985186875242584e-07,6.536791132631129e-07,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,78,(0.000000172472248664454680398848297586848971026027248551641215533222147327396805314315526140081814 - 0.000000214955198825322227894402842085966883954126129746272319695169048317597371053248448032637348j),1.724722486644547e-07,-2.1495519882532223e-07,2.7559465535711554e-07,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,80,80,blaschke_mu_0p3,79,(0.000000172472248664454680398848297586848971026027248551641215533222147327396805314315526140081814 + 0.000000214955198825322227894402842085966883954126129746272319695169048317597371053248448032637348j),1.724722486644547e-07,2.1495519882532223e-07,2.7559465535711554e-07,2.14911075601700673054485035186971460047985568690515255534096219453229328005062670634943448e-177,2.149110756017007e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,0,1.0,1.0,3.9910739014138953e-181,1.0,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,1,0.422500000000000000000000000000000000000000000000000000019431201738374120473517484046125575,0.4225,-2.8707366452162656e-182,0.4225,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,2,0.650000000000000000000000000000000000000000000000000000000000852998014125724910010948275476,0.65,-2.5752152171194975e-181,0.65,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,3,0.178506250000000000000000000000000000000000000000008920528133480699559267791683773956948834,0.17850625,-1.3289749296299753e-182,0.17850625,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,4,0.3,0.3,4.148533264910501e-182,0.3,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,5,0.3,0.3,-6.789495966388425e-182,0.3,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,6,0.274625000000000000000000000000000000000000000000000008514486749598256596900364045864279059,0.274625,-2.559571214024262e-181,0.274625,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,7,0.0754188906250000000000000000000000000000000001444910965928102759305650989204432111142003419,0.075418890625,4.1946955125436084e-182,0.075418890625,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,8,0.0900000000000000000000000000000000000000000000000000000000000000000000000000000001788900089,0.09,-1.2477076214383223e-182,0.09,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,9,0.090000000000000000000000000000000000000000000000000000000000000000000000000000000009353148,0.09,-2.250142746464906e-182,0.09,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,10,0.116029062500000000000000000000000000000000000001119465191654571436659841851198648628339672,0.1160290625,2.9647601289155306e-182,0.1160290625,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,11,0.0318644812890624999999999999999999999999978147449496825337688767856640118373215768474671857,0.0318644812890625,1.1130372441151347e-183,0.0318644812890625,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,12,0.0490222789062500000000000000000000000000000113496492177588798995168593253884992629457002777,0.04902227890625,-3.817218914528573e-183,0.04902227890625,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,13,0.0134627433446289062499999999999999999827121100983117722259420544770764963240583857168955508,0.013462743344628906,8.811569806069644e-184,0.013462743344628906,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,14,0.0269999999999999999999999999999999999999999999999999999999999895704485281487697278612363112,0.027,-2.1719400197252976e-183,0.027,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,15,0.0270000000000000000000000000000000000000000000000000000000000007594643759925032511697820594,0.027,5.04340641825554e-183,0.027,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,16,0.0207119128378906249999999999999999999999593648759036088608026141026067952852315721403765583,0.020711912837890624,5.060808944152957e-183,0.020711912837890624,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,17,0.00568800906310571289062499999999997271815712228082910332521183750719299909973994267771703889,0.005688009063105713,-5.910795302024983e-183,0.005688009063105713,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,18,0.00809999999999999999999999999999999999999999999895485502538949421418006563625175717824753659,0.0081,-1.7453162104618377e-182,0.0081,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,19,0.0080999999999999999999999999999999999999999999994837628241786240615465737990951997130241207,0.0081,-2.0612061778081858e-182,0.0081,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,20,0.00875078317400878906249999999999999969885758961842236666050107907410397031156058045254344359,0.00875078317400879,-9.73285629052362e-184,0.00875078317400879,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,21,0.00240318382916216369628906249998984664228987953131070323550148793174696519556759647884805893,0.0024031838291621636,3.95907884261955e-185,0.0024031838291621636,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,22,0.00242999999999999999999999999999999733035297579819358396717926203883185036275727236265565874,0.00243,-9.77437397157583e-183,0.00243,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,23,0.00101534516782101416168212890864622527558129042226622143053416800523663247650714774638431489,0.0010153451678210142,-4.737920187987142e-183,0.0010153451678210142,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,24,0.00369720589101871337890624999999961926712700788823411402581806655527329291815725450830387742,0.0036972058910187135,2.3211153928898275e-182,0.0036972058910187135,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,25,0.00242999999999999999999999999999999998026669813294458519578309233444796275421430415061084168,0.00243,-2.495920408315355e-182,0.00243,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,26,0.0007290000000000000000000000905848259203110892935083178513157976088727777587133343920794656,0.000729,-7.981442751206152e-182,0.000729,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,27,0.000428983333404378483310547148220991838568831056271732712572112967917765534455949224236147339,0.0004289833334043785,3.4431500630376546e-183,0.0004289833334043785,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,28,0.00156206948895540640258789062486751831317053222862402806515771469503144600938188682469182965,0.0015620694889554065,1.6598727561005887e-182,0.0015620694889554065,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,29,0.000181245458363349879204601115806487516719624384607191649441675680316610508233147882740071968,0.00018124545836334987,2.0133022019418367e-183,0.00018124545836334987,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,30,0.000728999999999999999999999946308316972079971474712660901717244403150180108844925787555852658,0.000729,-1.2461584595012686e-181,0.000729,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,31,0.000659974359083659205093384045164604765007945528320889872458621445090603080365479095527776426,0.0006599743590836592,-4.04531761738328e-182,0.0006599743590836592,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,32,0.000218700000000000002914048973009303317864347060643326601236907089018073105053190401444452752,0.0002187,-1.0963022269683336e-182,0.0002187,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,33,0.0000765762061593737936557912805593052883860012587118828094504322018367289963466094281516082643,7.65762061593738e-05,3.3037147582330342e-183,7.65762061593738e-05,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,34,0.000278839166712846014127406942308410570223445922375683081508946180360032136161199152423385323,0.000278839166712846,5.6099213060767615e-179,0.000278839166712846,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,35,0.00006560999999527066686651668953961924386902973294980105652932023648031214110243180324964887,6.560999999527067e-05,-1.858047920804915e-184,6.560999999527067e-05,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,36,0.000218700000000000000644670114211239610533750195584924072305823492447017277828862483432239625,0.0002187,-1.8987877977819214e-178,0.0002187,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,37,0.0000323534497066459154542579144889690177216226110103784827528876797343652950649146095037567905,3.235344970664592e-05,8.483893230542573e-183,3.235344970664592e-05,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
blaschke_mu_0p3,exact,90,90,blaschke_mu_0p3,38,0.00011780954793617668518779434100535781924348656828874650534288073045809863104882758413491116,0.00011780954793617668,1.1142037318316807e-177,0.00011780954793617668,2.22430198857389882207716322595744253629524908898989827553402087136340676668872677453114725e-177,2.224301988573899e-177
